x,y
1.879082136296348,4.0184412451418385
-0.3494784702624041,0.32851581758723924
1.2537093112644202,-0.04334737480442874
0.86719740309585,-0.5280326141209029
1.051625085775874,0.36181152806163813
-1.3549804021157503,1.5958219958060584
-1.5443440283438825,1.6951739511064974
-0.13273055099160125,0.4536453617762398
-0.008606035332188178,-0.661338568642476
0.8809062808814461,-0.4651794302130882
0.7902331051961924,-0.38658191845833845
0.7201618820050952,0.06821170258382603
0.7271469911780772,0.458171455108614
-0.8820535309060995,0.37040444525164545
0.24755866740650934,0.1805485983140283
-0.2221367755003163,1.0104177103598448
-1.7986161998511294,0.792601170769551
-1.9534384718515496,1.1435836567511177
1.999534916897944,4.395793335572506
-0.11246727530194267,0.016824055304487162
1.1990302777404298,-0.15878432267535642
-0.25837201512235763,0.54286605797256
-0.41880238368642475,-0.4082613004549092
1.4920236350303266,1.7927493069160831
-1.5093861086603386,0.19223281951780924
-0.17454236743798024,-0.10821736211551511
1.3304373330804156,1.1044152074458282
1.7921268618500448,2.7741144985184496
0.42422387200553313,0.3253714312784024
1.450737493104152,1.1558668199637165
1.3765738547913107,-0.0280011251985135
0.05511366289874964,0.4791176865345252
-0.1674605573651462,0.6267105366260741
1.806965425473304,3.613441375812963
1.3113931805289591,1.049112280420417
0.2509656731039511,0.19796093236398926
1.1440540450885073,0.1963404273493078
-0.26224668896484404,-0.041713238790810736
-0.6169045686282595,0.9570460730670511
-1.328239985980387,1.0633460297058357
-0.6795004327124219,-0.06389544448750872
-0.23282123005599553,0.7891117776466822
0.7161243806381914,-1.014132203319711
-1.646395639165311,1.0001277248180944
1.8654350338835326,3.225233519127227
1.6875614038338478,3.177278769986985
1.1204107150971687,0.9531274521584058
1.881177040901218,3.928960878461607
-1.4772222422981685,1.4497409946073014
-0.21883118241050914,-0.7439457098372873
-1.1653708228933142,1.034327884611394
0.4569871338741063,-0.5153507446691509
-0.8335650194770956,0.14446577407497374
1.6579956253774326,2.5300552360841797
0.9005227502553992,0.390263249845794
1.978762267249273,4.247038453239522
0.2636384155498708,0.7169336008196654
0.08714566528833201,-0.07878315647847126
0.08676967501271804,-0.5781429923831484
1.8828377609530325,3.9479170356911157
1.9391002105928856,4.3393762849477415
0.2049428956615018,-0.3841720646845311
0.3850867334317587,-0.727995039227806
0.5615897581560381,0.053606578732196264
1.1926778912474099,-0.3655911601380736
0.777473613848128,-0.8961355587646043
0.0839660885668434,-0.08167089213181536
1.1272824267629473,0.009750693968629376
0.4310294711143672,-1.0610530778991114
-0.5237856633455991,0.17714929416888842
-1.8800824572663433,1.1860643478790598
1.4613538158092605,0.8051420435261287
-0.9863016760754064,1.230721505273591
1.1171383450757584,-0.08419715426323571
-0.7043266142154638,0.6385266456082371
-0.012056763169286722,0.33069163936137214
-0.9325935409959896,0.6945244528601102
1.8042343183217273,3.7896046313524403
0.49604017533960176,-0.37810934949968544
1.6771286131861007,2.296741099703649
-1.4326597638785659,0.9115553929499272
0.7108825430905785,-0.5103554059481346
-0.0853240207521817,0.7964267024077374
-0.8524036881302965,0.7412322328971697
-0.7387213116476294,0.5560972400750913
0.6400258177717766,0.45119415392587237
-0.4059655083440661,-0.26577981158242886
-1.0535026339807025,-0.035984944950824826
1.1753524057797002,0.42597846282844004
-1.4603335955009982,0.5014531149831124
0.8783730227604036,0.5590356881937546
-0.9676917434222956,0.6369228986996458
1.5367914392133026,2.1266134295199115
-0.15878407684571894,-0.5158127709100813
-1.471760232075523,1.2213652985879193
-1.4808771751793812,0.6216682344013369
1.0709649987569674,0.794600279630933
1.1706930278191723,0.9118633626387013
0.006060033344012616,0.39642107305739765
-0.8820960508868958,0.373516200902755
-0.6344276433796714,1.20988860258795
-1.6015628199139913,1.0810285450570336
1.6203520115614376,1.91144215148639
1.3269648357720083,0.39518296822099364
1.5892824551079854,1.7710474413427462
0.32814449718792327,-0.049117936901093506
-1.2065400481545976,1.6470928557184021
1.6973339702017154,2.684100534194239
0.29943985192950917,0.7587666037729757
-0.8168077316899773,0.9928955144739773
-1.099409580503866,0.8506584729402744
-1.0911632887422398,0.8522672332912473
-1.8931259409417773,0.719307476536454
-1.9667939459220478,0.6392975890860069
-0.20201425282563612,-0.021005766496575873
1.2321488654825385,0.46719959839895653
-0.39807676874390197,0.18286197569347507
-0.9689705163182647,0.5862064277788686
1.3282789082073667,0.578986466850582
1.981224889017616,4.36279677913123
1.2042642498722613,-0.24575977372053082
-0.6922193960497389,1.313491861007693
0.3198776279455475,-0.5153526559049625
0.533316087501492,0.7070814665752762
-0.7475607692824884,1.339328743939772
-1.8819548630653462,-0.275699435748451
-0.5030377411047611,0.5956227377909556
-0.7523651158277675,2.0295730212914673
1.19718505741241,1.0471247864395605
-1.2712788261366326,1.211418343988876
-0.9010492964218577,1.6446469291635437
0.5510475700154362,-0.43483439669990903
0.24467980434548275,0.016871913173530775
-1.7051320300253243,0.6526159618767338
-0.4302275540809397,0.7144471045703513
1.5096475001734126,1.3961216212184098
-1.4263109371506517,1.6579407716338435
-0.6036142660995418,0.6005053330468857
1.4215083894779115,0.7887708154096137
-0.24538511402236862,1.2484732294617253
1.9591411456635779,3.625296784701564
0.24376815482112368,-0.6504325539155562
1.5716875338916654,1.8853653262088887
-0.516229434046386,0.7890316868861224
1.9433862898154532,3.884844684147846
0.3209963009479768,0.19990826319022845
1.1428993054793222,0.8556235698319468
1.7564812778125147,3.3867393366087906
1.345249271767925,0.6260234238303798
-1.3703320230679257,1.8709029701803206
-0.7592351975918081,1.1591091516150456
0.1803372517210735,-0.31360777792065486
0.1046765235930609,0.08432996076712541
0.6217475446383669,0.13391576542051714
-1.6346485663056223,1.4133506368709319
-0.36987702612695417,0.7846904340214281
-0.4027162805231699,1.1485778578752255
-0.4503348634706592,0.6871744749688881
0.05291866947188417,0.4547023906341651
1.5470725484083716,1.9348267526779832
-0.588355664551615,1.4981842064821604
0.7460809110261648,0.08055633204921689
-1.1996809672777742,1.0385595861447825
0.32407176121575,0.34907981190438175
-0.03941782858453058,0.36694993502196543
-0.8269299076030796,0.18989527174908016
-1.235833740253673,1.8994409321802905
0.08926122122314295,-0.6250783103605216
-1.5265345630766416,0.10587289142069356
1.2894445056829111,0.8476136523588125
-0.5846342343542164,0.6120122444152838
-0.793220065838673,1.1045260953087634
-0.04177136859618846,0.30778695532828626
1.3145803487874979,0.8519583088084732
0.9424726548449618,0.03597373489059452
1.0439303030475182,-0.4727207957886412
0.30332018061052235,-0.2795608119058368
-1.2815785681258367,0.05593308088121518
-0.4393286911191856,0.3300231062434198
-0.4871173271678604,0.9638285736669152
-1.2709447201767285,1.190903220012604
-0.938473855397318,0.43836996503727094
-1.8797412339339301,0.30093003351534764
0.9809988491212813,0.4219779598947728
0.09152899460644592,0.1483233143803977
-1.730179890125672,1.5710742130410362
0.24859653575635443,0.8274486046132766
0.9532389186674948,0.519228287984804
-1.9167992890683192,0.6912210711959705
-0.323843961935085,0.4466198337795368
0.02998627623624195,-0.6510503955486975
-1.0571057566901443,1.0961124429702487
1.437900391887648,1.6370367992060768
-0.26206632454703893,-0.38793665985710357
-0.6919860197695211,-0.022880709947019406
-0.6271871357348235,0.8923425158963924
-0.9795238627186178,1.558541083366065
-0.30114262597255603,0.7955811128360398
-0.06091762970281689,-0.17133507192565636
1.933188865980369,4.445685215694105
